개방자치단체코드,관리번호,인허가일자,영업상태명,폐업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,업태구분명,데이터갱신구분,건물소유구분명,건물지상층수,건물지하층수,남성종사자수,다중이용업소여부,데이터갱신시점,도로명주소,발한실여부,사용끝지상층,사용끝지하층,사용시작지상층,사용시작지하층,상세영업상태명,상세영업상태코드,여성종사자수,영업상태코드,욕실수,위생업태명,전화번호,조건부허가시작일자,조건부허가신고사유,조건부허가종료일자,좌표정보(X),좌표정보(Y),지번주소,최종수정시점
3260000,3260000-202-1987-00497,1987-09-30,영업/정상,,453.60,602-011,49253,금강목욕탕,공동탕업,I,임대,0,0,,N,2026-04-27 22:30:16,부산광역시 서구 충무시장길 24 (충무동1가),N,0,0,0,0,영업,01,,01,0,공동탕업,0519167700,,,,384433.564063556    ,179241.841558797    ,부산광역시 서구 충무동1가 28-2 ,2024-09-12 16:36:16
3260000,3260000-202-1988-00057,1988-01-09,영업/정상,,382.60,602-809,49215,대성탕,공동탕업,I,,0,0,,N,2026-04-27 22:30:16,부산광역시 서구 보동길311번길 12 (동대신동2가),N,0,0,0,0,영업,01,,01,0,공동탕업,0513410355,,,,384258.561754307    ,181338.85391143     ,부산광역시 서구 동대신동2가 29-8 ,2024-09-12 16:38:58
3260000,3260000-202-1988-00632,1988-02-29,영업/정상,,349.87,602-804,49261,산수탕,공동탕업,I,,0,0,,N,2026-04-27 22:30:16,부산광역시 서구 천해로 14 (남부민동),N,0,0,0,0,영업,01,,01,0,공동탕업,0512573366,,,,383914.970384896    ,177917.998432326    ,부산광역시 서구 남부민동 439-16 ,2024-09-12 16:40:52
3260000,3260000-202-1989-00388,1989-01-06,영업/정상,,391.00,602-836,49251,장수탕,공동탕업,I,,0,0,,N,2026-04-27 22:30:16,부산광역시 서구 해돋이로 170 (초장동),N,0,0,0,0,영업,01,,01,0,공동탕업,0512550702,,,,384037.964673187    ,178920.730776489    ,부산광역시 서구 초장동 126-1 ,2024-09-12 16:45:26
3260000,3260000-202-1989-00775,1989-09-26,영업/정상,,267.90,602-830,49268,약수탕,공동탕업,I,,0,0,,N,2026-04-27 22:30:16,부산광역시 서구 감천로 282 (암남동),N,0,0,0,0,영업,01,,01,0,공동탕업,0512456955,,,,383931.500930644    ,177475.665128641    ,부산광역시 서구 암남동 73-4 ,2024-09-12 16:53:03
3260000,3260000-202-1991-00059,1991-12-28,영업/정상,,350.74,602-811,49217,삼익탕,공동탕업,I,,0,0,,N,2026-04-27 22:30:16,부산광역시 서구 구덕로296번길 16 (동대신동2가),N,0,0,0,0,영업,01,,01,0,공동탕업,0512543138,,,,383964.065846902    ,180929.481253352    ,부산광역시 서구 동대신동2가 422-4 ,2024-09-12 16:55:32
3260000,3260000-202-1995-00342,1995-09-07,영업/정상,,159.36,602-827,49242,까치탕,공동탕업,I,,0,0,,N,2026-04-27 22:30:16,부산광역시 서구 까치고개로 104 (아미동2가),N,0,0,0,0,영업,01,,01,0,공동탕업,0512426367,,,,383286.597212889    ,180200.516246672    ,부산광역시 서구 아미동2가 261-126 ,2024-09-12 16:58:17
3260000,3260000-202-2000-00585,2000-04-06,영업/정상,,.00,602-800,49257,대명탕,공동탕업,I,,0,0,,N,2026-04-27 22:30:16,부산광역시 서구 천마로193번길 6 (남부민동),N,0,0,0,0,영업,01,,01,0,공동탕업,0512486776,,,,384288.452295693    ,178955.862168077    ,부산광역시 서구 남부민동 23-52 ,2025-06-30 15:10:11
3260000,3260000-202-2004-00001,2004-05-24,영업/정상,,"1,534.00",602-831,49269,송도해모수 찜질사우나,공동탕업+찜질시설서비스영업,I,자가,0,0,,Y,2026-04-27 22:30:16,부산광역시 서구 충무대로 8 (암남동),Y,4,0,4,0,영업,01,,01,2,공동탕업+찜질시설서비스영업,0512315235,,,,383870.474584095    ,177147.052622728    ,부산광역시 서구 암남동 354-1 ,2025-01-10 15:39:38
3260000,3260000-202-2004-00002,2004-10-01,영업/정상,,"3,298.70",602-081,49223,한웅레포츠,공동탕업+찜질시설서비스영업,I,,0,0,,Y,2026-04-27 22:30:16,부산광역시 서구 보수대로 105-1 (부용동1가),N,0,0,0,0,영업,01,,01,2,공동탕업+찜질시설서비스영업,0512452700,,,,384193.465647996    ,180347.461227876    ,부산광역시 서구 부용동1가 66-1 ,2025-01-10 15:39:46
3260000,3260000-202-2005-00001,2005-02-07,영업/정상,,"1,021.49",602-827,49240,금천사우나,공동탕업+찜질시설서비스영업,I,자가,4,3,,Y,2026-04-27 22:30:16,부산광역시 서구 해돋이로 279 (아미동2가),N,0,0,2,1,영업,01,,01,0,공동탕업+찜질시설서비스영업,0512428413,,,,383782.707923       ,179880.849942467    ,부산광역시 서구 아미동2가 32-72 ,2025-01-10 15:39:54
3260000,3260000-202-2005-00002,2005-03-11,영업/정상,,"5,218.53",602-803,49264,스파해수랑,공동탕업+찜질시설서비스영업,I,,8,2,,Y,2026-04-27 22:30:16,부산광역시 서구 충무대로 134 (남부민동),N,6,0,3,0,영업,01,,01,0,공동탕업+찜질시설서비스영업,0517182000,,,,384659.337992154    ,177808.202125342    ,부산광역시 서구 남부민동 523-53 ,2026-03-19 16:57:49
3260000,3260000-202-2009-00002,2009-12-24,영업/정상,,131.77,602-082,49239,녹천탕,공동탕업,I,,0,0,,N,2026-04-27 22:30:16,부산광역시 서구 해돋이로335번길 4 (부용동2가),N,0,0,0,0,영업,01,,01,0,공동탕업,,,,,383759.242112857    ,180396.202271495    ,부산광역시 서구 부용동2가 92-166 ,2024-09-12 17:19:07
3260000,3260000-202-2010-00002,2010-04-20,영업/정상,,343.04,602-801,49254,복지목욕탕,공동탕업,I,임대,7,0,,N,2026-04-27 22:30:16,부산광역시 서구 해안새벽시장길 88 (남부민동),Y,4,0,4,0,영업,01,,01,0,공동탕업,0512551836,,,,384585.715998521    ,178919.968810751    ,부산광역시 서구 남부민동 685-2 ,2024-09-12 17:19:16
3260000,3260000-202-2021-00001,2021-09-14,영업/정상,,267.90,602-812,49213,동선탕,공동탕업,I,,4,1,0,N,2026-04-27 22:30:16,부산광역시 서구 망양로92번길 33 (동대신동3가),N,2,0,1,0,영업,01,0,01,0,공동탕업,,,,,384030.39531508     ,181514.179291296    ,부산광역시 서구 동대신동3가 253-27 ,2025-05-26 15:56:44
3260000,3260000-202-2022-00001,2022-06-10,영업/정상,,879.98,602-825,49225,구덕 사우나,공동탕업,I,,0,0,0,N,2026-04-27 22:30:16,"부산광역시 서구 구덕로333번길 33, 3층,5층 (서대신동3가)",N,0,0,0,0,영업,01,0,01,6,공동탕업,,,,,383589.73508351     ,181147.018727299    ,부산광역시 서구 서대신동3가 353 ,2024-09-12 17:26:29
3260000,3260000-202-2023-00001,2023-07-20,영업/정상,,818.71,602-832,49264,윈덤그랜드부산 웰니스 클럽(Wellness Club),공동탕업,I,,28,6,0,Y,2026-04-27 22:30:16,"부산광역시 서구 등대로 27, 힐스테이트이진베이시티아파트 호텔동 5층 (암남동)",Y,5,0,5,0,영업,01,0,01,2,공동탕업,,,,,384495.066651637    ,177326.029548321    ,부산광역시 서구 암남동 123-15 ,2025-08-11 18:11:19
3260000,3260000-202-1963-00336,1963-06-10,영업/정상,,787.58,602-013,49253,늘푸른스파동광,공동탕업,I,임대,0,0,,N,2026-04-27 22:30:16,부산광역시 서구 충무시장길 58 (충무동3가),N,0,0,0,0,영업,01,,01,0,공동탕업,0512446788,,,,384400.384127602    ,179068.891286961    ,부산광역시 서구 충무동3가 1-8 ,2024-09-12 10:22:09
3260000,3260000-202-1965-00010,1965-06-10,영업/정상,,329.00,602-808,49218,대영탕,공동탕업,I,,0,0,,N,2026-04-27 22:30:16,부산광역시 서구 대영로86번길 4 (동대신동1가),N,0,0,0,0,영업,01,,01,0,공동탕업,0512562007,,,,384131.292435939    ,180926.967806897    ,부산광역시 서구 동대신동1가 108-3 ,2024-01-02 09:06:11
3260000,3260000-202-1969-00009,1969-12-13,영업/정상,,488.00,602-808,49219,부산탕,공동탕업,I,,0,0,,N,2026-04-27 22:30:16,부산광역시 서구 구덕로280번길 56 (동대신동1가),N,0,0,0,0,영업,01,,01,0,공동탕업,0512428360,,,,384225.581177229    ,180862.992547392    ,부산광역시 서구 동대신동1가 191-1 ,2024-09-12 10:50:09
3260000,3260000-202-1970-00226,1970-09-11,영업/정상,,472.00,602-825,49210,청신탕,공동탕업,I,,0,0,,N,2026-04-27 22:30:16,부산광역시 서구 대신로 12-14 (서대신동3가),N,0,0,0,0,영업,01,,01,0,공동탕업,0512486835,,,,383363.58541816     ,181094.695542499    ,부산광역시 서구 서대신동3가 589-3 ,2024-09-12 13:01:32
3260000,3260000-202-1970-00387,1970-11-02,영업/정상,,214.70,602-834,49245,초장탕,공동탕업,I,,0,0,,N,2026-04-27 22:30:16,부산광역시 서구 구덕로163번길 19 (초장동),N,0,0,0,0,영업,01,,01,0,공동탕업,0512560155,,,,384098.504793544    ,179570.914745494    ,부산광역시 서구 초장동 10-1 ,2024-09-12 13:54:48
3260000,3260000-202-1970-00629,1970-11-26,영업/정상,,156.20,602-802,49262,천연탕,공동탕업,I,,0,0,,N,2026-04-27 22:30:16,부산광역시 서구 천마로 115-1 (남부민동),N,0,0,0,0,영업,01,,01,0,공동탕업,0512540826,,,,384391.743315103    ,178228.660011413    ,부산광역시 서구 남부민동 235 ,2024-09-12 14:16:00
3260000,3260000-202-1970-00662,1970-10-31,영업/정상,,192.00,602-803,49256,남부탕,공동탕업,I,,0,0,,N,2026-04-27 22:30:16,부산광역시 서구 천마로 106-1 (남부민동),N,0,0,0,0,영업,01,,01,0,공동탕업,0512563076,,,,384369.976022409    ,178124.975317678    ,부산광역시 서구 남부민동 383-1 ,2024-09-12 14:28:40
3260000,3260000-202-1971-00178,1971-09-23,영업/정상,,226.40,602-819,49234,창신탕,공동탕업,I,,0,0,,N,2026-04-27 22:30:16,부산광역시 서구 구덕로301번길 9 (서대신동2가),N,0,0,0,0,영업,01,,01,0,공동탕업,0512483014,,,,383814.354920068    ,180911.345247462    ,부산광역시 서구 서대신동2가 88 ,2024-09-12 14:31:09
3260000,3260000-202-1972-00145,1972-01-07,영업/정상,,177.60,602-091,49233,하성탕,공동탕업,I,,0,0,,N,2026-04-27 22:30:16,부산광역시 서구 고운들로 102 (서대신동1가),N,2,0,1,0,영업,01,,01,0,공동탕업,0512565004,,,,383766.011874565    ,180683.89167886     ,부산광역시 서구 서대신동1가 114-17 ,2024-09-12 14:34:31
3260000,3260000-202-1973-00224,1973-12-15,영업/정상,,216.50,602-821,49203,조일탕,공동탕업,I,,0,0,,N,2026-04-27 22:30:16,부산광역시 서구 대신로109번길 15 (서대신동3가),N,0,0,0,0,영업,01,,01,0,공동탕업,0512551825,,,,383430.930353637    ,181644.554311731    ,부산광역시 서구 서대신동3가 133-6 ,2024-09-12 14:40:12
3260000,3260000-202-1973-00491,1973-10-31,영업/정상,,127.60,602-055,49246,대영탕,공동탕업,I,,0,0,,N,2026-04-27 22:30:16,부산광역시 서구 구덕로132번길 9 (토성동5가),N,0,0,0,0,영업,01,,01,0,공동탕업,0512549515,,,,384344.05146467     ,179443.903329739    ,부산광역시 서구 토성동5가 39-2 ,2024-09-12 15:03:44
3260000,3260000-202-1981-00101,1981-12-11,영업/정상,,261.04,602-813,49212,구덕탕,공동탕업,I,,0,0,,N,2026-04-27 22:30:16,부산광역시 서구 대영로85번길 66 (동대신동3가),N,0,0,0,0,영업,01,,01,0,공동탕업,0512426788,,,,384012.806104291    ,181279.860677364    ,부산광역시 서구 동대신동3가 447-11 ,2025-10-14 11:39:24
3260000,3260000-202-1982-00340,1982-01-19,영업/정상,,212.50,602-828,49243,감초탕,공동탕업,I,,0,0,,N,2026-04-27 22:30:16,부산광역시 서구 해돋이로 259 (아미동2가),N,0,0,0,0,영업,01,,01,0,공동탕업,0512555566,,,,383751.997490314    ,179692.685029768    ,부산광역시 서구 아미동2가 170-2 ,2025-06-27 14:50:54
3270000,3270000-202-1973-00289,1973-06-18,영업/정상,,158.00,601-832,48806,구봉탕,공동탕업,I,,3,1,,N,2026-05-04 22:33:57,부산광역시 동구 초량로75번길 6 (초량동),N,2,0,1,0,영업,01,,01,0,공동탕업,0514675251,,,,385371.346890152    ,181997.559380738    ,부산광역시 동구 초량동 824-29 ,2019-05-20 10:05:54
3270000,3270000-202-1981-00290,1981-12-19,영업/정상,,325.56,601-813,48793,보건탕,공동탕업,I,,4,1,,N,2026-05-04 22:33:57,"부산광역시 동구 고관로63번길 22 (수정동,1007-10,1007-13)",N,2,0,1,0,영업,01,,01,0,공동탕업,0514410232,,,,386166.021788373    ,182605.952485942    ,"부산광역시 동구 수정동 1007-12 1007-10,1007-13 ",2018-04-13 13:26:56
3270000,3270000-202-1982-00291,1982-09-21,영업/정상,,269.98,601-825,48767,신화탕,공동탕업,I,,3,1,,N,2026-05-04 22:33:57,부산광역시 동구 증산서로 32 (좌천동),N,2,0,1,0,영업,01,,01,0,공동탕업,0516353967,,,,386699.606100091    ,183933.021405333    ,부산광역시 동구 좌천동 897-3 ,2012-11-28 10:03:46
3270000,3270000-202-1982-00292,1982-09-28,영업/정상,,177.90,601-823,48765,양지탕,공동탕업,I,,3,1,,N,2026-05-04 22:33:57,부산광역시 동구 증산로 47-7 (좌천동),N,2,0,1,0,영업,01,,01,0,공동탕업,0516469975,,,,386740.39716689     ,183510.093690782    ,부산광역시 동구 좌천동 818-57 ,2018-04-13 13:24:54
3270000,3270000-202-1983-00295,1983-12-26,영업/정상,,376.51,601-815,48706,현대탕,공동탕업,I,,3,1,,N,2026-05-04 22:33:57,부산광역시 동구 망양로 825 (수정동),N,2,0,1,0,영업,01,,01,0,공동탕업,0514673504,,,,386313.231324733    ,183729.47021492     ,부산광역시 동구 수정동 435-2 ,2023-07-19 13:46:15
3270000,3270000-202-1984-00296,1984-01-20,영업/정상,,361.00,601-803,48735,천지탕,공동탕업,U,,3,1,,N,2026-06-02 03:03:03,부산광역시 동구 범일로89번길 35 (범일동),N,2,0,1,0,영업,01,,01,0,공동탕업,0516355656,,,,387546.636967265    ,184168.678489877    ,부산광역시 동구 범일동 662-67 ,2026-06-01 12:32:50
3270000,3270000-202-1984-00297,1984-04-21,영업/정상,,166.00,601-811,48719,대원탕,공동탕업,U,,2,1,,N,2026-06-02 03:03:03,부산광역시 동구 범내로 36-4 (범일동),N,2,0,1,0,영업,01,,01,0,공동탕업,0516426536,,,,386686.525534987    ,184632.531852271    ,부산광역시 동구 범일동 1511-1 ,2026-06-01 12:33:40
3270000,3270000-202-1984-00298,1984-07-18,영업/정상,,254.10,601-811,48718,덕산탕,공동탕업,U,,3,1,,N,2026-06-02 03:03:03,부산광역시 동구 범상로 24-2 (범일동),N,2,0,1,0,영업,01,,01,0,공동탕업,0516431635,,,,386696.532156203    ,184524.16109951     ,부산광역시 동구 범일동 1501-38 ,2026-06-01 12:34:05
3270000,3270000-202-1986-00300,1986-08-04,영업/정상,,457.90,601-820,48715,양지탕,공동탕업,I,,3,1,,N,2026-05-04 22:33:57,부산광역시 동구 구봉북길4번길 2 (수정동),N,2,0,1,0,영업,01,,01,0,공동탕업,0514678490,,,,385456.90761183     ,182704.795022385    ,부산광역시 동구 수정동 1189-20 ,2015-11-12 14:40:04
3270000,3270000-202-1986-00301,1986-08-04,영업/정상,,627.30,601-814,48786,동신탕,공동탕업,I,,3,1,,N,2026-05-04 22:33:57,부산광역시 동구 홍곡남로 6 (수정동),N,2,0,1,0,영업,01,,01,0,공동탕업,0514668075,,,,385874.596670824    ,182509.08623689     ,부산광역시 동구 수정동 1043-52 ,2021-10-01 14:14:45
3270000,3270000-202-1987-00304,1987-12-01,영업/정상,,282.24,601-820,48711,동네탕,공동탕업,I,,0,0,,N,2026-05-04 22:33:57,부산광역시 동구 수정공원상로 2 (수정동),N,0,0,0,0,영업,01,,01,0,공동탕업,0514676310,,,,385976.296968998    ,182959.727431476    ,부산광역시 동구 수정동 1169-9 ,2018-04-13 13:31:44
3270000,3270000-202-1988-00308,1988-09-21,영업/정상,,313.83,601-822,48725,좌천탕,공동탕업,I,,5,2,,N,2026-05-04 22:33:57,부산광역시 동구 정공단로 16 (좌천동),N,2,0,1,0,영업,01,,01,0,공동탕업,0516322255,,,,387091.471940083    ,183621.275771542    ,부산광역시 동구 좌천동 518-1 ,2020-10-05 13:36:35
3270000,3270000-202-1988-00309,1988-09-23,영업/정상,,324.25,601-060,48761,목화탕,공동탕업,I,,4,1,,N,2026-05-04 22:33:57,"부산광역시 동구 성북로 56 (범일동,,1430-43)",N,2,0,1,0,영업,01,,01,0,공동탕업,0516431851,,,,386651.165392785    ,184099.401739334    ,"부산광역시 동구 범일동 1430-14 ,1430-43 ",2019-12-23 10:41:37
3270000,3270000-202-1989-00312,1989-09-09,영업/정상,,243.76,601-817,48710,청수탕,공동탕업,I,,3,1,,N,2026-05-04 22:33:57,부산광역시 동구 수정공원로 34-1 (수정동),N,2,0,1,0,영업,01,,01,0,공동탕업,0514664884,,,,385822.962385443    ,183109.79915841     ,부산광역시 동구 수정동 773-7 ,2019-04-05 11:12:29
3270000,3270000-202-1989-00313,1989-10-27,영업/정상,,296.36,601-825,48771,평화탕,공동탕업,I,,5,1,,N,2026-05-04 22:33:57,부산광역시 동구 좌천로 18-1 (좌천동),N,3,0,2,0,영업,01,,01,0,공동탕업,0516339553,,,,386523.505452097    ,183615.037060403    ,부산광역시 동구 좌천동 866-1 ,2021-12-23 16:25:42
3270000,3270000-202-1989-00314,1989-12-30,영업/정상,,370.52,601-829,48815,하나탕,공동탕업,I,,4,1,,N,2026-05-04 22:33:57,부산광역시 동구 중앙대로231번길 29-1 (초량동),N,2,0,1,0,영업,01,,01,0,공동탕업,0514651152,,,,385839.807944514    ,181797.110142304    ,부산광역시 동구 초량동 308-9 ,2026-04-14 14:12:21
3270000,3270000-202-1990-00315,1990-12-17,영업/정상,,413.46,601-842,,최신탕,공동탕업,I,,3,0,,N,2026-05-04 22:33:57,,N,2,0,1,0,영업,01,,01,0,공동탕업,0516445588,,,,,,부산광역시 동구 범일동 6-0 ,2026-04-28 16:19:57
3270000,3270000-202-1992-00318,1992-11-06,영업/정상,,236.89,601-810,48721,동신탕,공동탕업,I,,,,,N,2026-05-04 22:33:58,부산광역시 동구 증산로 160 (범일동),N,,,,,영업,01,,01,,공동탕업,0516454247,,,,387050.462400377    ,184249.858343383    ,부산광역시 동구 범일동 1476-55 ,2016-11-11 13:19:35
3270000,3270000-202-1992-00319,1992-12-04,영업/정상,,298.64,601-821,48712,청하탕,공동탕업,I,,2,0,,N,2026-05-04 22:33:58,부산광역시 동구 망양로 733-1 (수정동),N,2,0,1,0,영업,01,,01,0,공동탕업,0514413549,,,,385949.296455771    ,183081.361573115    ,부산광역시 동구 수정동 1163-3 ,2023-07-07 14:41:49
3270000,3270000-202-1992-00320,1992-12-23,영업/정상,,455.34,601-812,48790,동환목욕탕,공동탕업,I,,7,1,,N,2026-05-04 22:33:58,부산광역시 동구 고관로 102 (수정동),N,3,0,3,0,영업,01,,01,0,공동탕업,0514672576,,,,386422.470107084    ,182894.392948803    ,부산광역시 동구 수정동 159-1 ,2025-04-03 09:10:34
3270000,3270000-202-1993-00323,1993-05-22,영업/정상,,321.24,601-803,48735,제일탕,공동탕업,U,,5,1,,N,2026-06-02 03:03:03,"부산광역시 동구 범일일길 4 (범일동,652-29)",N,3,0,2,0,영업,01,,01,0,공동탕업,0516461810,,,,387537.781702195    ,183972.576860796    ,부산광역시 동구 범일동 651-17 652-29 ,2026-06-01 12:33:17
3270000,3270000-202-1994-00324,1994-09-03,영업/정상,,332.98,601-816,48776,억수탕,공동탕업,I,,6,1,,N,2026-05-04 22:33:58,부산광역시 동구 망양로 792 (수정동),N,4,0,3,0,영업,01,,01,0,공동탕업,0514689485,,,,386116.078441486    ,183506.984673002    ,부산광역시 동구 수정동 579-1 ,2023-07-07 15:13:27
3270000,3270000-202-1995-00325,1995-03-30,영업/정상,,390.79,601-832,48806,대성탕,공동탕업,I,,4,1,,N,2026-05-04 22:33:58,"부산광역시 동구 초량로75번길 23 (초량동,824-169,77)",N,2,0,1,0,영업,01,,01,0,공동탕업,0514688417,,,,385321.460037526    ,181915.453792919    ,"부산광역시 동구 초량동 824-168 824-169,77 ",2019-05-20 10:06:11
3270000,3270000-202-1997-00328,1997-12-11,영업/정상,,388.62,601-838,48733,광장사우나,한증막업,U,,10,2,,N,2026-06-02 03:03:03,부산광역시 동구 중앙대로214번길 7 (초량동),N,3,0,3,0,영업,01,,01,0,한증막업,0514423480,,,,386026.75739607     ,181580.381775088    ,부산광역시 동구 초량동 1200-17 ,2026-06-01 16:56:24
